external_id,full_name,email,phone,country,city,signup_at,status,consent_marketing,deleted_at,suppressed_until,brand_code,notes
CT-053539,Isaac Mokoena,ann.kiptoo.delta2367@vg-eval.test,+254 708 698 523,KE,Nairobi,2026-02-05T10:31:03Z,active,false,,,KILELE,corrected in Sept export
CT-201498,Johan Otieno,zanele.otieno.delta3999@vg-eval.test,+254 736 202 145,KE,Nyeri,2026-08-17T00:59:09Z,active,true,,,KILELE,
CT-018549,Alice Elidrissi,mercy.mokoena.delta73@vg-eval.test,254-708-122638,KE,Nairobi,2026-02-15T13:50:59Z,active,false,,,KILELE,corrected in Sept export
CT-035441,Samuel Naidoo,faith.kimani.delta2106@vg-eval.test,254-713-612334,KE,Nakuru,2026-03-21T15:05:45Z,active,false,,,KILELE,corrected in Sept export
CT-027754,Rose Nkosi,thandi.mokoena.delta816@vg-eval.test,254-720-973342,KE,Eldoret,2026-02-17T17:03:32Z,active,true,,,KILELE,corrected in Sept export
CT-073377,Sipho Kiptoo,grace.njenga.delta2115@vg-eval.test,254-708-147239,KE,Nakuru,2026-03-02T12:24:54Z,active,true,,,KILELE,corrected in Sept export
CT-010478,Faith Wafula,daniel.tazi.delta1306@vg-eval.test,254-736-156425,KE,Nakuru,2026-02-19T02:54:03Z,active,false,,,KILELE,corrected in Sept export
CT-000076,Joan Kimani,mercy.odhiambo.delta1559@vg-eval.test,025704415084,KE,Nakuru,2026-02-14T18:22:31Z,active,false,,,KILELE,corrected in Sept export
CT-070248,Simon Zahra,yassine.pretorius.delta739@vg-eval.test,254-726-387646,KE,Malindi,2026-03-25T07:33:06Z,active,true,,,KILELE,corrected in Sept export
CT-073250,Kevin Pretorius,salma.cheruiyot.delta905@vg-eval.test,025707915952,KE,Nairobi,2026-03-07T01:52:03Z,active,false,,,KILELE,corrected in Sept export
CT-201212,Dennis Achieng,johan.wafula.delta3713@vg-eval.test,0729315249,KE,Thika,2026-08-17T21:28:21Z,active,false,,,KILELE,
CT-200986,Alice Kimani,amina.naidoo.delta3487@vg-eval.test,+254 706 795 152,KE,Nyeri,2026-08-30T04:40:56Z,active,false,,,KILELE,
CT-201057,Zanele Barasa,pieter.wanjiru.delta3558@vg-eval.test,025728211474,KE,Nairobi,2026-08-27T08:48:10Z,active,true,,,KILELE,
CT-040775,Mary Fassi,alice.kiptoo.delta185@vg-eval.test,+254 736 352 248,KE,Nyeri,2026-04-16T07:24:39Z,active,false,,,KILELE,corrected in Sept export
CT-029821,Ruth Odhiambo,dennis.kiptoo.delta1334@vg-eval.test,0712880032,KE,Nairobi,2026-03-05T03:19:50Z,active,true,,,KILELE,corrected in Sept export
CT-038500,Rachid Nkosi,pieter.dlamini.delta981@vg-eval.test,025730794468,KE,Kisumu,2026-02-13T18:28:42Z,active,true,,,KILELE,corrected in Sept export
CT-029328,Pieter Barasa,faith.kiptoo.delta1498@vg-eval.test,025715113646,KE,Thika,2026-02-18T23:57:33Z,active,true,,,KILELE,corrected in Sept export
CT-009234,Rose Wafula,lerato.mutua.delta99@vg-eval.test,0716149415,KE,Malindi,2026-03-09T15:10:41Z,active,true,,,KILELE,corrected in Sept export
CT-075068,Alice Njoroge,samuel.wanjiru.delta437@vg-eval.test,025739134109,KE,Kericho,2026-02-07T03:30:27Z,active,false,,,KILELE,corrected in Sept export
CT-068373,Ann Kimani,david.okoth.delta1080@vg-eval.test,025703753270,KE,Nyeri,2026-02-13T10:38:14Z,active,true,,,KILELE,corrected in Sept export
CT-067366,Samuel Wafula,rose.vermeulen.delta1262@vg-eval.test,254-709-489462,KE,Thika,2026-04-09T13:24:54Z,active,true,,,KILELE,corrected in Sept export
CT-200809,Lerato Otieno,karim.achieng.delta3310@vg-eval.test,025729541363,KE,Kisumu,2026-08-25T03:44:29Z,active,true,,,KILELE,
CT-035211,Salma Barasa,pieter.alaoui.delta835@vg-eval.test,025714709460,KE,Malindi,2026-03-30T07:28:02Z,active,true,,,KILELE,corrected in Sept export
CT-201478,Brian Vermeulen,joan.njoroge.delta3979@vg-eval.test,+254 729 756 140,KE,Kericho,2026-08-01T06:16:18Z,active,false,,,KILELE,
CT-200694,Dennis Pretorius,grace.wafula.delta3195@vg-eval.test,+254 726 991 605,KE,Mombasa,2026-08-28T23:05:20Z,active,false,,,KILELE,
CT-071739,Layla Wafula,pieter.tazi.delta1225@vg-eval.test,0713234841,KE,Thika,2026-01-19T13:29:47Z,active,true,,,KILELE,corrected in Sept export
CT-200698,Brian Bennani,isaac.pretorius.delta3199@vg-eval.test,+254 703 354 025,KE,Nairobi,2026-08-01T05:00:35Z,active,false,,,KILELE,
CT-201626,Daniel Kiptoo,fatima.mokoena.delta4127@vg-eval.test,+254 726 632 315,KE,Nyeri,2026-08-27T07:05:27Z,active,false,,,KILELE,
CT-034639,Sarah Fassi,thandi.njenga.delta1702@vg-eval.test,+254 728 769 339,KE,Nyeri,2026-04-03T09:36:08Z,active,true,,,KILELE,corrected in Sept export
CT-201384,Omar Nkosi,dennis.mwangi.delta3885@vg-eval.test,0711968580,KE,Mombasa,2026-08-01T09:01:10Z,active,true,,,KILELE,
CT-200660,Sipho Bennani,dennis.bennani.delta3161@vg-eval.test,0737632671,KE,Nairobi,2026-08-01T23:30:42Z,active,true,,,KILELE,
CT-200826,Lucy Kiptoo,kevin.elidrissi.delta3327@vg-eval.test,+254 719 887 939,KE,Nyeri,2026-08-03T19:35:24Z,active,false,,,KILELE,
CT-076214,Pieter Elidrissi,david.nkosi.delta1893@vg-eval.test,025733984906,KE,Kisumu,2026-03-14T11:12:03Z,active,true,,,KILELE,corrected in Sept export
CT-061140,Amina Dlamini,caroline.barasa.delta48@vg-eval.test,254-722-085163,KE,Kisumu,2026-04-14T02:54:35Z,active,false,,,KILELE,corrected in Sept export
CT-010254,Rose Cheruiyot,nancy.achieng.delta55@vg-eval.test,+254 731 314 014,KE,Machakos,2026-04-03T15:51:30Z,active,false,,,KILELE,corrected in Sept export
CT-201447,Dennis Njenga,kevin.mokoena.delta3948@vg-eval.test,254-733-294839,KE,Nairobi,2026-08-21T16:30:57Z,active,true,,,KILELE,
CT-201485,Samuel Mokoena,esther.mokoena.delta3986@vg-eval.test,025731279361,KE,Nairobi,2026-08-21T22:56:55Z,active,false,,,KILELE,
CT-011518,Dennis Wafula,grace.alaoui.delta1844@vg-eval.test,0722926228,KE,Machakos,2026-01-27T08:01:35Z,active,false,,,KILELE,corrected in Sept export
CT-200266,Mary Dlamini,brian.tazi.delta2767@vg-eval.test,+254 726 117 820,KE,Mombasa,2026-08-13T09:12:30Z,active,true,,,KILELE,
CT-078032,Rose Mwangi,lerato.wafula.delta2152@vg-eval.test,0700983625,KE,Eldoret,2026-02-04T07:47:21Z,active,true,,,KILELE,corrected in Sept export
CT-069847,Brian Mokoena,joan.cheruiyot.delta2387@vg-eval.test,0726091202,KE,Kisumu,2026-03-06T03:48:34Z,active,false,,,KILELE,corrected in Sept export
CT-200216,Diana Pretorius,kevin.wanjiru.delta2717@vg-eval.test,0714016658,KE,Eldoret,2026-08-04T16:35:56Z,active,true,,,KILELE,
CT-022792,James Cheruiyot,sarah.alaoui.delta470@vg-eval.test,254-718-673819,KE,Nakuru,2026-02-21T13:00:10Z,active,false,,,KILELE,corrected in Sept export
CT-006396,Isaac Cheruiyot,nomsa.nkosi.delta598@vg-eval.test,0731820304,KE,Eldoret,2026-01-27T02:08:18Z,active,true,,,KILELE,corrected in Sept export
CT-010708,Joan Benali,michael.zahra.delta708@vg-eval.test,+254 727 194 206,KE,Mombasa,2026-02-22T22:55:48Z,active,true,,,KILELE,corrected in Sept export
CT-046867,Faith Kimani,omar.pretorius.delta1777@vg-eval.test,254-718-721342,KE,Mombasa,2026-02-09T14:37:28Z,active,false,,,KILELE,corrected in Sept export
CT-201641,Joan Zahra,thandi.tazi.delta4142@vg-eval.test,025736177418,KE,Nakuru,2026-08-12T15:48:20Z,active,false,,,KILELE,
CT-200182,Diana Wafula,pieter.cheruiyot.delta2683@vg-eval.test,+254 735 081 885,KE,Nyeri,2026-08-27T17:05:22Z,active,true,,,KILELE,
CT-052791,Joan Kimani,simon.naidoo.delta823@vg-eval.test,+254 703 278 197,KE,Kericho,2026-01-16T22:54:49Z,active,true,,,KILELE,corrected in Sept export
CT-200940,Daniel Mutua,karim.zahra.delta3441@vg-eval.test,0707469103,KE,Machakos,2026-08-03T18:40:55Z,active,true,,,KILELE,
CT-200263,Zanele Njoroge,paul.zahra.delta2764@vg-eval.test,254-723-571613,KE,Thika,2026-08-18T07:29:47Z,active,true,,,KILELE,
CT-057139,Isaac Cheruiyot,lerato.kamau.delta50@vg-eval.test,254-716-451938,KE,Mombasa,2026-01-30T05:28:06Z,active,false,,,KILELE,corrected in Sept export
CT-200361,Kevin Zahra,fatima.alaoui.delta2862@vg-eval.test,025700197983,KE,Nakuru,2026-08-20T12:39:30Z,active,false,,,KILELE,
CT-076696,Alice Cheruiyot,mary.kiptoo.delta663@vg-eval.test,+254 739 912 302,KE,Kisumu,2026-02-12T07:13:02Z,active,true,,,KILELE,corrected in Sept export
CT-201469,James Achieng,grace.nkosi.delta3970@vg-eval.test,025730813077,KE,Mombasa,2026-08-01T14:46:40Z,active,false,,,KILELE,
CT-033992,Joan Berrada,lucy.njenga.delta1986@vg-eval.test,+254 701 947 624,KE,Nakuru,2026-04-14T15:37:07Z,active,true,,,KILELE,corrected in Sept export
CT-036731,Layla Achieng,fatima.zahra.delta376@vg-eval.test,+254 726 095 367,KE,Malindi,2026-03-28T21:51:28Z,active,false,,,KILELE,corrected in Sept export
CT-075271,Rachid Naidoo,grace.okoth.delta279@vg-eval.test,025720646261,KE,Nairobi,2026-02-23T17:26:53Z,active,true,,,KILELE,corrected in Sept export
CT-075538,Kevin Mokoena,nancy.tazi.delta1650@vg-eval.test,025733317409,KE,Kericho,2026-01-14T17:00:39Z,active,false,,,KILELE,corrected in Sept export
CT-046617,Karim Mutua,david.mwangi.delta1255@vg-eval.test,254-738-915654,KE,Nyeri,2026-03-30T22:16:29Z,active,true,,,KILELE,corrected in Sept export
CT-079091,Daniel Odhiambo,salma.pretorius.delta92@vg-eval.test,025726729106,KE,Kisumu,2026-01-12T09:26:52Z,active,true,,,KILELE,corrected in Sept export
CT-006729,Samuel Nkosi,lucy.odhiambo.delta56@vg-eval.test,0731442256,KE,Kisumu,2026-04-13T03:43:13Z,active,true,,,KILELE,corrected in Sept export
CT-200440,Daniel Wafula,simon.barasa.delta2941@vg-eval.test,0733322509,KE,Nyeri,2026-08-18T22:37:54Z,active,false,,,KILELE,
CT-075400,Lucy Nkosi,mercy.njenga.delta2107@vg-eval.test,025708523982,KE,Mombasa,2026-01-15T07:36:14Z,active,false,,,KILELE,corrected in Sept export
CT-200311,Joan Kiptoo,brian.mokoena.delta2812@vg-eval.test,254-713-830414,KE,Kisumu,2026-08-04T19:48:22Z,active,true,,,KILELE,
CT-067225,Rachid Mutua,mary.okoth.delta2268@vg-eval.test,254-717-326233,KE,Malindi,2026-03-20T10:48:29Z,active,false,,,KILELE,corrected in Sept export
CT-030144,Kevin Njoroge,mercy.wanjiru.delta1052@vg-eval.test,0739501204,KE,Nyeri,2026-03-06T14:33:15Z,active,true,,,KILELE,corrected in Sept export
CT-201566,Rachid Vermeulen,diana.otieno.delta4067@vg-eval.test,+254 735 335 627,KE,Machakos,2026-08-31T10:08:11Z,active,false,,,KILELE,
CT-023808,Karim Kamau,faith.cheruiyot.delta1160@vg-eval.test,025723579522,KE,Nairobi,2026-02-01T07:28:58Z,active,false,,,KILELE,corrected in Sept export
CT-201089,Alice Wafula,lucy.otieno.delta3590@vg-eval.test,025728947364,KE,Nyeri,2026-08-13T15:53:07Z,active,true,,,KILELE,
CT-013471,Grace Njoroge,isaac.odhiambo.delta42@vg-eval.test,254-704-518936,KE,Mombasa,2026-01-06T10:26:02Z,active,true,,,KILELE,corrected in Sept export
CT-201505,Michael Njoroge,layla.barasa.delta4006@vg-eval.test,025725451198,KE,Nyeri,2026-08-16T02:47:31Z,active,true,,,KILELE,
CT-001027,Yassine Wanjiru,nomsa.dlamini.delta1621@vg-eval.test,025735669696,KE,Thika,2026-03-17T13:35:48Z,active,false,,,KILELE,corrected in Sept export
CT-053109,Victor Alaoui,george.elidrissi.delta950@vg-eval.test,0721092121,KE,Malindi,2026-03-01T05:13:46Z,active,true,,,KILELE,corrected in Sept export
CT-065943,Diana Mutua,caroline.okoth.delta2135@vg-eval.test,0721130382,KE,Mombasa,2026-03-21T22:18:39Z,active,true,,,KILELE,corrected in Sept export
CT-038439,Lerato Nkosi,sarah.wafula.delta1347@vg-eval.test,0732664351,KE,Thika,2026-03-15T03:11:43Z,active,false,,,KILELE,corrected in Sept export
CT-030587,Dennis Otieno,layla.odhiambo.delta1574@vg-eval.test,+254 703 118 611,KE,Thika,2026-03-25T01:56:23Z,active,false,,,KILELE,corrected in Sept export
CT-044562,Nancy Pretorius,alice.alaoui.delta311@vg-eval.test,+254 703 549 566,KE,Eldoret,2026-02-24T01:55:34Z,active,false,,,KILELE,corrected in Sept export
CT-201185,Salma Zahra,yassine.kimani.delta3686@vg-eval.test,025726294370,KE,Mombasa,2026-08-28T07:05:52Z,active,true,,,KILELE,
CT-029424,Nancy Berrada,peter.dlamini.delta1947@vg-eval.test,0721557024,KE,Nyeri,2026-03-08T20:59:43Z,active,true,,,KILELE,corrected in Sept export
CT-029031,Nancy Nkosi,samuel.vermeulen.delta807@vg-eval.test,+254 700 550 346,KE,Kericho,2026-04-05T14:19:28Z,active,true,,,KILELE,corrected in Sept export
CT-008552,Dennis Vermeulen,fatima.berrada.delta1542@vg-eval.test,0737161347,KE,Thika,2026-03-30T12:01:52Z,active,true,,,KILELE,corrected in Sept export
CT-201383,Ann Dlamini,esther.elidrissi.delta3884@vg-eval.test,254-731-459116,KE,Machakos,2026-08-10T21:37:47Z,active,true,,,KILELE,
CT-200100,Mercy Mwangi,david.haddad.delta2601@vg-eval.test,0726732727,KE,Machakos,2026-08-06T16:54:23Z,active,false,,,KILELE,
CT-013966,Nancy Dlamini,james.mokoena.delta1381@vg-eval.test,025716749076,KE,Nyeri,2026-01-19T20:17:05Z,active,true,,,KILELE,corrected in Sept export
CT-026632,Amina Kimani,mary.nkosi.delta1396@vg-eval.test,025700485026,KE,Nyeri,2026-01-04T02:35:02Z,active,false,,,KILELE,corrected in Sept export
CT-047698,James Naidoo,john.barasa.delta215@vg-eval.test,+254 738 613 547,KE,Malindi,2026-04-16T22:33:30Z,active,false,,,KILELE,corrected in Sept export
CT-053742,Mercy Benali,isaac.wafula.delta2148@vg-eval.test,0708434777,KE,Nairobi,2026-02-12T06:22:36Z,active,true,,,KILELE,corrected in Sept export
CT-201552,Yassine Pretorius,george.cheruiyot.delta4053@vg-eval.test,0730037497,KE,Kericho,2026-08-01T05:23:14Z,active,false,,,KILELE,
CT-200768,Kevin Vermeulen,zanele.mokoena.delta3269@vg-eval.test,0709094263,KE,Thika,2026-08-12T22:54:07Z,active,true,,,KILELE,
CT-073148,Mary Odhiambo,michael.naidoo.delta1355@vg-eval.test,025737520486,KE,Nairobi,2026-01-20T04:43:29Z,active,false,,,KILELE,corrected in Sept export
CT-050261,Johan Benali,isaac.benali.delta338@vg-eval.test,025705333035,KE,Nyeri,2026-04-09T20:20:28Z,active,false,,,KILELE,corrected in Sept export
CT-200177,Isaac Benali,omar.nkosi.delta2678@vg-eval.test,025721366563,KE,Eldoret,2026-08-01T07:58:38Z,active,false,,,KILELE,
CT-032013,John Njoroge,dennis.okoth.delta957@vg-eval.test,025707902115,KE,Nairobi,2026-04-05T02:48:51Z,active,true,,,KILELE,corrected in Sept export
CT-016481,Rose Kiptoo,paul.mutua.delta1393@vg-eval.test,254-737-453387,KE,Nairobi,2026-04-03T14:25:29Z,active,false,,,KILELE,corrected in Sept export
CT-006994,Alice Benali,grace.pretorius.delta753@vg-eval.test,+254 719 685 293,KE,Malindi,2026-01-01T06:53:01Z,active,false,,,KILELE,corrected in Sept export
CT-065132,Daniel Benali,layla.vermeulen.delta1004@vg-eval.test,+254 735 948 218,KE,Nakuru,2026-01-08T10:19:12Z,active,false,,,KILELE,corrected in Sept export
CT-064298,Nomsa Kiptoo,peter.odhiambo.delta1510@vg-eval.test,+254 734 392 646,KE,Kericho,2026-04-07T16:11:08Z,active,true,,,KILELE,corrected in Sept export
CT-061917,Peter Mokoena,david.cheruiyot.delta141@vg-eval.test,0709363100,KE,Nairobi,2026-02-16T03:00:49Z,active,true,,,KILELE,corrected in Sept export
CT-079752,Yassine Mwangi,layla.achieng.delta1818@vg-eval.test,+254 711 496 696,KE,Mombasa,2026-04-03T09:10:31Z,active,false,,,KILELE,corrected in Sept export
CT-076610,Rose Tazi,karim.cheruiyot.delta1456@vg-eval.test,025733751683,KE,Malindi,2026-03-27T14:13:45Z,active,true,,,KILELE,corrected in Sept export
CT-025169,Grace Otieno,faith.mutua.delta407@vg-eval.test,254-704-807014,KE,Nairobi,2026-03-25T20:57:33Z,active,true,,,KILELE,corrected in Sept export
CT-027675,Ruth Naidoo,pieter.kamau.delta1358@vg-eval.test,025726380343,KE,Eldoret,2026-02-16T18:55:09Z,active,false,,,KILELE,corrected in Sept export
CT-022277,Layla Wafula,faith.barasa.delta199@vg-eval.test,025725639256,KE,Nairobi,2026-02-10T20:23:52Z,active,false,,,KILELE,corrected in Sept export
CT-029147,Samuel Wafula,daniel.mwangi.delta707@vg-eval.test,254-712-426027,KE,Nyeri,2026-01-27T12:06:33Z,active,false,,,KILELE,corrected in Sept export
CT-071798,Brian Pretorius,sipho.alaoui.delta2450@vg-eval.test,0700745818,KE,Nairobi,2026-04-14T17:32:09Z,active,false,,,KILELE,corrected in Sept export
CT-040193,Nomsa Nkosi,isaac.njoroge.delta1164@vg-eval.test,0729236536,KE,Nyeri,2026-02-19T01:00:01Z,active,false,,,KILELE,corrected in Sept export
CT-062823,Joan Mutua,simon.otieno.delta1220@vg-eval.test,025703844240,KE,Kisumu,2026-04-16T17:41:39Z,active,false,,,KILELE,corrected in Sept export
CT-010633,Grace Fassi,michael.kimani.delta1544@vg-eval.test,+254 705 581 134,KE,Nakuru,2026-01-08T10:21:30Z,active,true,,,KILELE,corrected in Sept export
CT-201141,Michael Okoth,mary.njenga.delta3642@vg-eval.test,025711134243,KE,Kericho,2026-08-26T15:15:18Z,active,false,,,KILELE,
CT-201166,Mercy Barasa,mercy.odhiambo.delta3667@vg-eval.test,+254 736 350 584,KE,Kisumu,2026-08-22T14:58:17Z,active,true,,,KILELE,
CT-030329,Kevin Tazi,mary.mutua.delta2030@vg-eval.test,0714043970,KE,Machakos,2026-02-14T09:56:14Z,active,false,,,KILELE,corrected in Sept export
CT-051332,Nancy Tazi,george.okoth.delta2499@vg-eval.test,+254 719 237 962,KE,Kisumu,2026-04-17T13:06:37Z,active,false,,,KILELE,corrected in Sept export
CT-030439,Rachid Njenga,rose.barasa.delta2090@vg-eval.test,0701350358,KE,Eldoret,2026-01-11T19:45:19Z,active,true,,,KILELE,corrected in Sept export
CT-008465,Lerato Mwangi,james.njenga.delta2435@vg-eval.test,+254 711 003 320,KE,Malindi,2026-03-07T05:15:35Z,active,true,,,KILELE,corrected in Sept export
CT-033492,Fatima Vermeulen,brian.wafula.delta614@vg-eval.test,0733197543,KE,Nyeri,2026-01-25T11:08:11Z,active,false,,,KILELE,corrected in Sept export
CT-000768,Peter Kiptoo,pieter.alaoui.delta1913@vg-eval.test,025729339921,KE,Kisumu,2026-03-12T09:01:38Z,active,true,,,KILELE,corrected in Sept export
CT-200539,Zanele Fassi,ann.wafula.delta3040@vg-eval.test,254-722-745968,KE,Nakuru,2026-08-19T19:26:29Z,active,true,,,KILELE,
CT-201209,Ruth Fassi,kevin.wafula.delta3710@vg-eval.test,025706921416,KE,Kisumu,2026-08-20T06:04:40Z,active,true,,,KILELE,
CT-063149,Faith Naidoo,salma.elidrissi.delta2438@vg-eval.test,0728999181,KE,Machakos,2026-02-10T08:44:16Z,active,true,,,KILELE,corrected in Sept export
CT-019020,Joan Benali,david.wafula.delta1356@vg-eval.test,0701932515,KE,Mombasa,2026-02-14T12:13:30Z,active,false,,,KILELE,corrected in Sept export
CT-010125,Esther Njenga,nomsa.vermeulen.delta136@vg-eval.test,025721828560,KE,Thika,2026-03-05T04:22:33Z,active,false,,,KILELE,corrected in Sept export
CT-201189,Esther Odhiambo,omar.naidoo.delta3690@vg-eval.test,025708511099,KE,Thika,2026-08-30T08:19:23Z,active,true,,,KILELE,
CT-053568,Paul Cheruiyot,ann.berrada.delta2427@vg-eval.test,+254 738 050 897,KE,Eldoret,2026-02-06T17:06:53Z,active,false,,,KILELE,corrected in Sept export
CT-021167,Pieter Fassi,fatima.odhiambo.delta1290@vg-eval.test,0730766835,KE,Kericho,2026-01-07T04:07:20Z,active,false,,,KILELE,corrected in Sept export
CT-050220,Johan Kiptoo,yassine.kiptoo.delta167@vg-eval.test,0739523140,KE,Malindi,2026-04-09T16:40:44Z,active,false,,,KILELE,corrected in Sept export
CT-066707,Ruth Bennani,omar.wanjiru.delta1530@vg-eval.test,0706524199,KE,Machakos,2026-01-03T16:14:48Z,active,false,,,KILELE,corrected in Sept export
CT-037879,Victor Wanjiru,michael.berrada.delta2141@vg-eval.test,0720772412,KE,Malindi,2026-01-16T21:19:51Z,active,false,,,KILELE,corrected in Sept export
CT-077110,Fatima Wafula,thandi.mokoena.delta1979@vg-eval.test,+254 738 254 746,KE,Nakuru,2026-04-15T09:59:56Z,active,false,,,KILELE,corrected in Sept export
CT-038420,Sipho Kimani,faith.barasa.delta1758@vg-eval.test,025733833217,KE,Thika,2026-03-18T20:12:32Z,active,false,,,KILELE,corrected in Sept export
CT-201496,Mercy Bennani,esther.barasa.delta3997@vg-eval.test,0709291736,KE,Thika,2026-08-29T16:03:54Z,active,false,,,KILELE,
CT-080769,Layla Benali,simon.vermeulen.delta744@vg-eval.test,0739778205,KE,Nairobi,2026-03-23T08:41:43Z,active,true,,,KILELE,corrected in Sept export
CT-200171,Caroline Cheruiyot,salma.berrada.delta2672@vg-eval.test,254-734-640330,KE,Kericho,2026-08-17T21:44:38Z,active,true,,,KILELE,
CT-201404,Lerato Haddad,layla.nkosi.delta3905@vg-eval.test,0709062155,KE,Nakuru,2026-08-10T15:51:17Z,active,false,,,KILELE,
CT-052132,Alice Haddad,lerato.alaoui.delta337@vg-eval.test,025722759292,KE,Kisumu,2026-01-20T14:26:42Z,active,true,,,KILELE,corrected in Sept export
CT-001768,Nomsa Kimani,daniel.odhiambo.delta1648@vg-eval.test,025700133619,KE,Thika,2026-04-13T07:21:43Z,active,true,,,KILELE,corrected in Sept export
CT-044023,Sipho Elidrissi,nomsa.haddad.delta2358@vg-eval.test,0701214674,KE,Machakos,2026-02-24T02:38:10Z,active,true,,,KILELE,corrected in Sept export
CT-017165,Michael Tazi,david.kimani.delta1181@vg-eval.test,254-724-623703,KE,Thika,2026-01-27T12:44:46Z,active,false,,,KILELE,corrected in Sept export
CT-200242,Michael Mokoena,alice.benali.delta2743@vg-eval.test,+254 731 832 297,KE,Malindi,2026-08-21T17:21:40Z,active,false,,,KILELE,
CT-079861,Brian Fassi,brian.njoroge.delta1340@vg-eval.test,025729433529,KE,Malindi,2026-02-28T03:24:46Z,active,true,,,KILELE,corrected in Sept export
CT-080700,Brian Wanjiru,lerato.njoroge.delta2452@vg-eval.test,0736960645,KE,Mombasa,2026-03-12T11:09:10Z,active,false,,,KILELE,corrected in Sept export
CT-052023,Brian Pretorius,johan.bennani.delta1422@vg-eval.test,025704297805,KE,Malindi,2026-02-17T01:40:09Z,active,true,,,KILELE,corrected in Sept export
CT-008902,James Wafula,pieter.mutua.delta1808@vg-eval.test,+254 738 160 677,KE,Nairobi,2026-03-18T02:24:11Z,active,true,,,KILELE,corrected in Sept export
CT-043268,Amina Achieng,daniel.dlamini.delta2339@vg-eval.test,025726222940,KE,Machakos,2026-01-17T00:25:35Z,active,true,,,KILELE,corrected in Sept export
CT-063132,Kevin Elidrissi,karim.tazi.delta36@vg-eval.test,+254 711 920 171,KE,Mombasa,2026-02-05T10:10:33Z,active,false,,,KILELE,corrected in Sept export
CT-200623,Kevin Achieng,yassine.elidrissi.delta3124@vg-eval.test,254-700-178526,KE,Machakos,2026-08-27T17:47:52Z,active,true,,,KILELE,
CT-200693,Amina Njoroge,sarah.njenga.delta3194@vg-eval.test,025724107835,KE,Nairobi,2026-08-01T00:39:58Z,active,false,,,KILELE,
CT-200846,Faith Kamau,paul.fassi.delta3347@vg-eval.test,+254 719 293 735,KE,Mombasa,2026-08-22T13:52:12Z,active,true,,,KILELE,
CT-200448,Johan Barasa,karim.odhiambo.delta2949@vg-eval.test,0722617717,KE,Eldoret,2026-08-28T07:42:20Z,active,true,,,KILELE,
CT-054535,Omar Dlamini,omar.zahra.delta958@vg-eval.test,254-729-760665,KE,Thika,2026-01-08T05:34:47Z,active,false,,,KILELE,corrected in Sept export
CT-046238,Samuel Mwangi,grace.berrada.delta149@vg-eval.test,0702091328,KE,Eldoret,2026-04-05T12:02:31Z,active,false,,,KILELE,corrected in Sept export
CT-057665,Isaac Wanjiru,diana.elidrissi.delta2418@vg-eval.test,0736625079,KE,Machakos,2026-03-17T08:17:38Z,active,true,,,KILELE,corrected in Sept export
CT-201208,Peter Barasa,lerato.haddad.delta3709@vg-eval.test,0732757710,KE,Eldoret,2026-08-13T19:22:04Z,active,true,,,KILELE,
CT-031614,Isaac Zahra,layla.alaoui.delta1872@vg-eval.test,025725900291,KE,Malindi,2026-04-14T01:40:57Z,active,false,,,KILELE,corrected in Sept export
CT-201300,Grace Bennani,nancy.nkosi.delta3801@vg-eval.test,0714273874,KE,Kericho,2026-08-14T02:27:52Z,active,false,,,KILELE,
CT-036932,George Achieng,nomsa.kimani.delta1189@vg-eval.test,025731685238,KE,Nairobi,2026-01-05T18:47:56Z,active,true,,,KILELE,corrected in Sept export
CT-015236,Michael Nkosi,peter.achieng.delta734@vg-eval.test,254-726-195026,KE,Thika,2026-01-16T12:03:09Z,active,true,,,KILELE,corrected in Sept export
CT-017213,James Barasa,omar.kiptoo.delta771@vg-eval.test,254-706-389991,KE,Kisumu,2026-02-20T04:44:59Z,active,false,,,KILELE,corrected in Sept export
CT-022815,Grace Wafula,paul.njenga.delta2087@vg-eval.test,025718913344,KE,Kericho,2026-01-02T03:57:26Z,active,false,,,KILELE,corrected in Sept export
CT-200937,Grace Cheruiyot,james.fassi.delta3438@vg-eval.test,025716636809,KE,Nairobi,2026-08-16T06:34:58Z,active,false,,,KILELE,
CT-056983,Caroline Wanjiru,layla.fassi.delta1816@vg-eval.test,025710223042,KE,Kericho,2026-01-15T21:54:54Z,active,true,,,KILELE,corrected in Sept export
CT-068337,Isaac Njenga,michael.otieno.delta1407@vg-eval.test,0734914446,KE,Nairobi,2026-03-29T11:38:06Z,active,true,,,KILELE,corrected in Sept export
CT-201076,Rachid Mwangi,faith.vermeulen.delta3577@vg-eval.test,0725226845,KE,Nakuru,2026-08-11T05:51:11Z,active,false,,,KILELE,
CT-018028,Johan Wanjiru,samuel.wanjiru.delta2226@vg-eval.test,0732255403,KE,Nakuru,2026-03-07T08:28:05Z,active,true,,,KILELE,corrected in Sept export
CT-200237,George Benali,diana.bennani.delta2738@vg-eval.test,025715225479,KE,Nakuru,2026-08-15T03:44:19Z,active,false,,,KILELE,
CT-000016,Fatima Odhiambo,rose.cheruiyot.delta665@vg-eval.test,0728716971,KE,Kisumu,2026-01-07T05:24:42Z,active,false,,,KILELE,corrected in Sept export
CT-201200,Zanele Wanjiru,james.mwangi.delta3701@vg-eval.test,0738142446,KE,Mombasa,2026-08-09T02:13:49Z,active,false,,,KILELE,
